"plot_id";"plot_name";"survey_year";"survey_date";"leaf_type";"sample_id";"species";"leaf_age_class";"gew100"
"CHI";"Chironico";2009;"2009-10-12";1;"9901";"Picea abies";2;0.44
"CHI";"Chironico";2009;"2009-10-12";1;"9902";"Picea abies";2;0.41
"CHI";"Chironico";2009;"2009-10-12";1;"9903";"Picea abies";2;0.59
"CHI";"Chironico";2009;"2009-10-12";1;"9905";"Picea abies";2;0.53
"CHI";"Chironico";2009;"2009-10-12";1;"9904";"Picea abies";2;0.56
"CHI";"Chironico";2011;"2011-10-14";1;"9905";"Picea abies";1;0.35
"CHI";"Chironico";2011;"2011-10-14";1;"9902";"Picea abies";1;0.33
"CHI";"Chironico";2011;"2011-10-14";1;"9901";"Picea abies";1;0.38
"CHI";"Chironico";2011;"2011-10-14";1;"9903";"Picea abies";1;0.42
"CHI";"Chironico";2011;"2011-10-14";1;"9904";"Picea abies";1;0.34
"CHI";"Chironico";2011;"2011-10-14";1;"9902";"Picea abies";2;0.51
"CHI";"Chironico";2011;"2011-10-14";1;"9901";"Picea abies";2;0.5
"CHI";"Chironico";2011;"2011-10-14";1;"9904";"Picea abies";2;0.67
"CHI";"Chironico";2011;"2011-10-14";1;"9905";"Picea abies";2;0.54
"CHI";"Chironico";2011;"2011-10-14";1;"9903";"Picea abies";2;0.66
"CHI";"Chironico";2013;"2013-10-24";1;"9902";"Picea abies";1;0.38
"CHI";"Chironico";2013;"2013-10-24";1;"9903";"Picea abies";1;0.53
"CHI";"Chironico";2013;"2013-10-24";1;"9901";"Picea abies";1;0.39
"CHI";"Chironico";2013;"2013-10-24";1;"9904";"Picea abies";1;0.51
"CHI";"Chironico";2013;"2013-10-24";1;"9905";"Picea abies";1;0.48
"CHI";"Chironico";2013;"2013-10-24";1;"9903";"Picea abies";2;0.66
"CHI";"Chironico";2013;"2013-10-24";1;"9901";"Picea abies";2;0.4
"CHI";"Chironico";2013;"2013-10-24";1;"9905";"Picea abies";2;0.56
"CHI";"Chironico";2013;"2013-10-24";1;"9904";"Picea abies";2;0.84
"CHI";"Chironico";2013;"2013-10-24";1;"9902";"Picea abies";2;0.48
"CHI";"Chironico";2015;"2015-10-16";1;"9901";"Picea abies";1;0.44
"CHI";"Chironico";2015;"2015-10-16";1;"9902";"Picea abies";1;0.46
"CHI";"Chironico";2015;"2015-10-16";1;"9903";"Picea abies";1;0.53
"CHI";"Chironico";2015;"2015-10-16";1;"9904";"Picea abies";1;0.62
"CHI";"Chironico";2015;"2015-10-16";1;"9905";"Picea abies";1;0.42
"CHI";"Chironico";2015;"2015-10-16";1;"9901";"Picea abies";2;0.43
"CHI";"Chironico";2015;"2015-10-16";1;"9902";"Picea abies";2;0.4
"CHI";"Chironico";2015;"2015-10-16";1;"9903";"Picea abies";2;0.46
"CHI";"Chironico";2015;"2015-10-16";1;"9904";"Picea abies";2;0.43
"CHI";"Chironico";2015;"2015-10-16";1;"9905";"Picea abies";2;0.36
"CHI";"Chironico";2017;"2017-10-24";1;"9901";"Picea abies";1;0.41
"CHI";"Chironico";2017;"2017-10-24";1;"9902";"Picea abies";1;0.28
"CHI";"Chironico";2017;"2017-10-24";1;"9903";"Picea abies";1;0.5
"CHI";"Chironico";2017;"2017-10-24";1;"9904";"Picea abies";1;0.54
"CHI";"Chironico";2017;"2017-10-24";1;"9905";"Picea abies";1;0.49
"CHI";"Chironico";2017;"2017-10-24";1;"9901";"Picea abies";2;0.38
"CHI";"Chironico";2017;"2017-10-24";1;"9902";"Picea abies";2;0.36
"CHI";"Chironico";2017;"2017-10-24";1;"9903";"Picea abies";2;0.51
"CHI";"Chironico";2017;"2017-10-24";1;"9904";"Picea abies";2;0.45
"CHI";"Chironico";2017;"2017-10-24";1;"9905";"Picea abies";2;0.37
"CHI";"Chironico";2019;"2019-10-24";1;"9901";"Picea abies";1;0.31
"CHI";"Chironico";2019;"2019-10-24";1;"9904";"Picea abies";1;0.54
"CHI";"Chironico";2019;"2019-10-24";1;"9905";"Picea abies";1;0.37
"CHI";"Chironico";2019;"2019-10-24";1;"9903";"Picea abies";1;0.42
"CHI";"Chironico";2019;"2019-10-24";1;"9902";"Picea abies";1;0.34
"CHI";"Chironico";2019;"2019-10-24";1;"9901";"Picea abies";2;0.37
"CHI";"Chironico";2019;"2019-10-24";1;"9902";"Picea abies";2;0.37
"CHI";"Chironico";2019;"2019-10-24";1;"9904";"Picea abies";2;0.53
"CHI";"Chironico";2019;"2019-10-24";1;"9905";"Picea abies";2;0.42
"CHI";"Chironico";2019;"2019-10-24";1;"9903";"Picea abies";2;0.45
"CHI";"Chironico";2021;"2021-10-28";1;"9901";"Picea abies";1;0.35
"CHI";"Chironico";2021;"2021-10-28";1;"9902";"Picea abies";1;0.37
"CHI";"Chironico";2021;"2021-10-28";1;"9903";"Picea abies";1;0.61
"CHI";"Chironico";2021;"2021-10-28";1;"9904";"Picea abies";1;0.48
"CHI";"Chironico";2021;"2021-10-28";1;"9905";"Picea abies";1;0.44
"CHI";"Chironico";2021;"2021-10-28";1;"9901";"Picea abies";2;0.26
"CHI";"Chironico";2021;"2021-10-28";1;"9902";"Picea abies";2;0.22
"CHI";"Chironico";2021;"2021-10-28";1;"9903";"Picea abies";2;0.4
"CHI";"Chironico";2021;"2021-10-28";1;"9905";"Picea abies";2;0.28
"CHI";"Chironico";2021;"2021-10-28";1;"9904";"Picea abies";2;0.34
"CHI";"Chironico";2023;"2023-10-27";1;"9901";"Picea abies";1;0.49
"CHI";"Chironico";2023;"2023-10-27";1;"9904";"Picea abies";1;0.54
"CHI";"Chironico";2023;"2023-10-27";1;"9902";"Picea abies";1;0.35
"CHI";"Chironico";2023;"2023-10-27";1;"9903";"Picea abies";1;0.51
"CHI";"Chironico";2023;"2023-10-27";1;"9905";"Picea abies";1;0.36
"CHI";"Chironico";2023;"2023-10-27";1;"9904";"Picea abies";2;0.65
"CHI";"Chironico";2023;"2023-10-27";1;"9901";"Picea abies";2;0.4
"CHI";"Chironico";2023;"2023-10-27";1;"9903";"Picea abies";2;0.57
"CHI";"Chironico";2023;"2023-10-27";1;"9905";"Picea abies";2;0.42
"CHI";"Chironico";2023;"2023-10-27";1;"9902";"Picea abies";2;0.38
"DAV";"Davos";2007;"2007-10-16";1;"9903";"Picea abies";1;0.59
"DAV";"Davos";2007;"2007-10-16";1;"9904";"Picea abies";1;0.62
"DAV";"Davos";2007;"2007-10-16";1;"9905";"Picea abies";1;0.33
"DAV";"Davos";2007;"2007-10-16";1;"9906";"Picea abies";1;0.46
"DAV";"Davos";2007;"2007-10-16";1;"9901";"Picea abies";1;0.45
"DAV";"Davos";2007;"2007-10-16";1;"9902";"Picea abies";1;0.4
"DAV";"Davos";2007;"2007-10-16";1;"9901";"Picea abies";2;0.48
"DAV";"Davos";2007;"2007-10-16";1;"9902";"Picea abies";2;0.5
"DAV";"Davos";2007;"2007-10-16";1;"9903";"Picea abies";2;0.7
"DAV";"Davos";2007;"2007-10-16";1;"9904";"Picea abies";2;0.64
"DAV";"Davos";2007;"2007-10-16";1;"9905";"Picea abies";2;0.4
"DAV";"Davos";2007;"2007-10-16";1;"9906";"Picea abies";2;0.51
"DAV";"Davos";2009;"2009-10-21";1;"9901";"Picea abies";1;0.36
"DAV";"Davos";2009;"2009-10-21";1;"9902";"Picea abies";1;0.53
"DAV";"Davos";2009;"2009-10-21";1;"9903";"Picea abies";1;0.71
"DAV";"Davos";2009;"2009-10-21";1;"9904";"Picea abies";1;0.44
"DAV";"Davos";2009;"2009-10-21";1;"9905";"Picea abies";1;0.57
"DAV";"Davos";2009;"2009-10-21";1;"9906";"Picea abies";1;0.53
"DAV";"Davos";2009;"2009-10-21";1;"9901";"Picea abies";2;0.49
"DAV";"Davos";2009;"2009-10-21";1;"9902";"Picea abies";2;0.69
"DAV";"Davos";2009;"2009-10-21";1;"9903";"Picea abies";2;0.83
"DAV";"Davos";2009;"2009-10-21";1;"9904";"Picea abies";2;0.55
"DAV";"Davos";2009;"2009-10-21";1;"9905";"Picea abies";2;0.53
"DAV";"Davos";2009;"2009-10-21";1;"9906";"Picea abies";2;0.58
"DAV";"Davos";2011;"2011-10-17";1;"9901";"Picea abies";1;0.32
"DAV";"Davos";2011;"2011-10-17";1;"9904";"Picea abies";1;0.41
"DAV";"Davos";2011;"2011-10-17";1;"9906";"Picea abies";1;0.55
"DAV";"Davos";2011;"2011-10-17";1;"9903";"Picea abies";1;0.56
"DAV";"Davos";2011;"2011-10-17";1;"9905";"Picea abies";1;0.55
"DAV";"Davos";2011;"2011-10-17";1;"9902";"Picea abies";1;0.27
"DAV";"Davos";2011;"2011-10-17";1;"9903";"Picea abies";2;0.83
"DAV";"Davos";2011;"2011-10-17";1;"9901";"Picea abies";2;0.86
"DAV";"Davos";2011;"2011-10-17";1;"9902";"Picea abies";2;0.6
"DAV";"Davos";2011;"2011-10-17";1;"9904";"Picea abies";2;0.58
"DAV";"Davos";2011;"2011-10-17";1;"9905";"Picea abies";2;0.86
"DAV";"Davos";2011;"2011-10-17";1;"9906";"Picea abies";2;0.67
"DAV";"Davos";2013;"2013-10-16";1;"9901";"Picea abies";1;0.53
"DAV";"Davos";2013;"2013-10-16";1;"9902";"Picea abies";1;0.43
"DAV";"Davos";2013;"2013-10-16";1;"9904";"Picea abies";1;0.68
"DAV";"Davos";2013;"2013-10-16";1;"9905";"Picea abies";1;0.51
"DAV";"Davos";2013;"2013-10-16";1;"9906";"Picea abies";1;0.4
"DAV";"Davos";2013;"2013-10-16";1;"9903";"Picea abies";1;0.56
"DAV";"Davos";2013;"2013-10-16";1;"9901";"Picea abies";2;0.59
"DAV";"Davos";2013;"2013-10-16";1;"9903";"Picea abies";2;0.65
"DAV";"Davos";2013;"2013-10-16";1;"9905";"Picea abies";2;0.63
"DAV";"Davos";2013;"2013-10-16";1;"9902";"Picea abies";2;0.62
"DAV";"Davos";2013;"2013-10-16";1;"9904";"Picea abies";2;0.68
"DAV";"Davos";2013;"2013-10-16";1;"9906";"Picea abies";2;0.9
"DAV";"Davos";2015;"2015-10-22";1;"9901";"Picea abies";1;0.46
"DAV";"Davos";2015;"2015-10-22";1;"9902";"Picea abies";1;0.6
"DAV";"Davos";2015;"2015-10-22";1;"9903";"Picea abies";1;0.44
"DAV";"Davos";2015;"2015-10-22";1;"9904";"Picea abies";1;0.41
"DAV";"Davos";2015;"2015-10-22";1;"9905";"Picea abies";1;0.33
"DAV";"Davos";2015;"2015-10-22";1;"9906";"Picea abies";1;0.47
"DAV";"Davos";2015;"2015-10-22";1;"9901";"Picea abies";2;0.52
"DAV";"Davos";2015;"2015-10-22";1;"9902";"Picea abies";2;0.51
"DAV";"Davos";2015;"2015-10-22";1;"9903";"Picea abies";2;0.42
"DAV";"Davos";2015;"2015-10-22";1;"9904";"Picea abies";2;0.4
"DAV";"Davos";2015;"2015-10-22";1;"9905";"Picea abies";2;0.36
"DAV";"Davos";2015;"2015-10-22";1;"9906";"Picea abies";2;0.46
"DAV";"Davos";2017;"2017-10-16";1;"9901";"Picea abies";1;0.35
"DAV";"Davos";2017;"2017-10-16";1;"9902";"Picea abies";1;0.48
"DAV";"Davos";2017;"2017-10-16";1;"9903";"Picea abies";1;0.54
"DAV";"Davos";2017;"2017-10-16";1;"9904";"Picea abies";1;0.47
"DAV";"Davos";2017;"2017-10-16";1;"9905";"Picea abies";1;0.38
"DAV";"Davos";2017;"2017-10-16";1;"9906";"Picea abies";1;0.42
"DAV";"Davos";2017;"2017-10-16";1;"9901";"Picea abies";2;0.51
"DAV";"Davos";2017;"2017-10-16";1;"9902";"Picea abies";2;0.42
"DAV";"Davos";2017;"2017-10-16";1;"9903";"Picea abies";2;0.53
"DAV";"Davos";2017;"2017-10-16";1;"9904";"Picea abies";2;0.46
"DAV";"Davos";2017;"2017-10-16";1;"9905";"Picea abies";2;0.29
"DAV";"Davos";2017;"2017-10-16";1;"9906";"Picea abies";2;0.49
"DAV";"Davos";2019;"2019-10-22";1;"9902";"Picea abies";1;0.46
"DAV";"Davos";2019;"2019-10-22";1;"9903";"Picea abies";1;0.56
"DAV";"Davos";2019;"2019-10-22";1;"9905";"Picea abies";1;0.52
"DAV";"Davos";2019;"2019-10-22";1;"9906";"Picea abies";1;0.48
"DAV";"Davos";2019;"2019-10-22";1;"9901";"Picea abies";1;0.49
"DAV";"Davos";2019;"2019-10-22";1;"9904";"Picea abies";1;0.6
"DAV";"Davos";2019;"2019-10-22";1;"9903";"Picea abies";2;0.45
"DAV";"Davos";2019;"2019-10-22";1;"9904";"Picea abies";2;0.48
"DAV";"Davos";2019;"2019-10-22";1;"9906";"Picea abies";2;0.5
"DAV";"Davos";2019;"2019-10-22";1;"9902";"Picea abies";2;0.42
"DAV";"Davos";2019;"2019-10-22";1;"9901";"Picea abies";2;0.41
"DAV";"Davos";2019;"2019-10-22";1;"9905";"Picea abies";2;0.41
"DAV";"Davos";2021;"2021-10-25";1;"9901";"Picea abies";1;0.47
"DAV";"Davos";2021;"2021-10-25";1;"9902";"Picea abies";1;0.49
"DAV";"Davos";2021;"2021-10-25";1;"9904";"Picea abies";1;0.43
"DAV";"Davos";2021;"2021-10-25";1;"9905";"Picea abies";1;0.47
"DAV";"Davos";2021;"2021-10-25";1;"9903";"Picea abies";1;0.57
"DAV";"Davos";2021;"2021-10-25";1;"9906";"Picea abies";1;0.5
"DAV";"Davos";2021;"2021-10-25";1;"9901";"Picea abies";2;0.39
"DAV";"Davos";2021;"2021-10-25";1;"9902";"Picea abies";2;0.43
"DAV";"Davos";2021;"2021-10-25";1;"9903";"Picea abies";2;0.49
"DAV";"Davos";2021;"2021-10-25";1;"9905";"Picea abies";2;0.27
"DAV";"Davos";2021;"2021-10-25";1;"9906";"Picea abies";2;0.36
"DAV";"Davos";2021;"2021-10-25";1;"9904";"Picea abies";2;0.3
"DAV";"Davos";2023;"2023-10-23";1;"9902";"Picea abies";1;0.29
"DAV";"Davos";2023;"2023-10-23";1;"9903";"Picea abies";1;0.53
"DAV";"Davos";2023;"2023-10-23";1;"9901";"Picea abies";1;0.44
"DAV";"Davos";2023;"2023-10-24";1;"9904";"Picea abies";1;0.57
"DAV";"Davos";2023;"2023-10-24";1;"9905";"Picea abies";1;0.38
"DAV";"Davos";2023;"2023-10-24";1;"9906";"Picea abies";1;0.49
"DAV";"Davos";2023;"2023-10-23";1;"9901";"Picea abies";2;0.46
"DAV";"Davos";2023;"2023-10-23";1;"9902";"Picea abies";2;0.61
"DAV";"Davos";2023;"2023-10-23";1;"9903";"Picea abies";2;0.67
"DAV";"Davos";2023;"2023-10-24";1;"9904";"Picea abies";2;0.6
"DAV";"Davos";2023;"2023-10-24";1;"9905";"Picea abies";2;0.42
"DAV";"Davos";2023;"2023-10-24";1;"9906";"Picea abies";2;0.54
"LAE";"Laegeren";2013;"2013-10-14";1;"9951";"Abies alba";1;0.35
"LAE";"Laegeren";2013;"2013-10-14";1;"9952";"Abies alba";1;0.27
"LAE";"Laegeren";2013;"2013-10-14";1;"9958";"Abies alba";1;0.29
"LAE";"Laegeren";2013;"2013-10-14";1;"9953";"Abies alba";1;0.2
"LAE";"Laegeren";2013;"2013-10-14";1;"9959";"Abies alba";1;0.31
"LAE";"Laegeren";2013;"2013-10-14";1;"9951";"Abies alba";2;0.68
"LAE";"Laegeren";2013;"2013-10-14";1;"9952";"Abies alba";2;0.6
"LAE";"Laegeren";2013;"2013-10-14";1;"9958";"Abies alba";2;0.85
"LAE";"Laegeren";2013;"2013-10-14";1;"9953";"Abies alba";2;0.49
"LAE";"Laegeren";2013;"2013-10-14";1;"9959";"Abies alba";2;0.63
"LAE";"Laegeren";2015;"2015-10-19";1;"9951";"Abies alba";1;0.48
"LAE";"Laegeren";2015;"2015-10-19";1;"9952";"Abies alba";1;0.36
"LAE";"Laegeren";2015;"2015-10-19";1;"9953";"Abies alba";1;0.28
"LAE";"Laegeren";2015;"2015-10-19";1;"9958";"Abies alba";1;0.58
"LAE";"Laegeren";2015;"2015-10-19";1;"9959";"Abies alba";1;0.3
"LAE";"Laegeren";2015;"2015-10-19";1;"9951";"Abies alba";2;0.61
"LAE";"Laegeren";2015;"2015-10-19";1;"9952";"Abies alba";2;0.42
"LAE";"Laegeren";2015;"2015-10-19";1;"9953";"Abies alba";2;0.43
"LAE";"Laegeren";2015;"2015-10-19";1;"9958";"Abies alba";2;0.65
"LAE";"Laegeren";2015;"2015-10-19";1;"9959";"Abies alba";2;0.48
"LAE";"Laegeren";2017;"2017-10-18";1;"9951";"Abies alba";1;0.55
"LAE";"Laegeren";2017;"2017-10-18";1;"9952";"Abies alba";1;0.43
"LAE";"Laegeren";2017;"2017-10-18";1;"9953";"Abies alba";1;0.31
"LAE";"Laegeren";2017;"2017-10-18";1;"9958";"Abies alba";1;0.5
"LAE";"Laegeren";2017;"2017-10-18";1;"9959";"Abies alba";1;0.45
"LAE";"Laegeren";2017;"2017-10-18";1;"9951";"Abies alba";2;0.58
"LAE";"Laegeren";2017;"2017-10-18";1;"9952";"Abies alba";2;0.28
"LAE";"Laegeren";2017;"2017-10-18";1;"9953";"Abies alba";2;0.26
"LAE";"Laegeren";2017;"2017-10-18";1;"9958";"Abies alba";2;0.48
"LAE";"Laegeren";2017;"2017-10-18";1;"9959";"Abies alba";2;0.46
"LAE";"Laegeren";2019;"2019-10-17";1;"9951";"Abies alba";1;0.37
"LAE";"Laegeren";2019;"2019-10-17";1;"9953";"Abies alba";1;0.25
"LAE";"Laegeren";2019;"2019-10-17";1;"9958";"Abies alba";1;0.52
"LAE";"Laegeren";2019;"2019-10-17";1;"9952";"Abies alba";1;0.41
"LAE";"Laegeren";2019;"2019-10-17";1;"9959";"Abies alba";1;0.37
"LAE";"Laegeren";2019;"2019-10-17";1;"9951";"Abies alba";2;0.38
"LAE";"Laegeren";2019;"2019-10-17";1;"9953";"Abies alba";2;0.32
"LAE";"Laegeren";2019;"2019-10-17";1;"9959";"Abies alba";2;0.31
"LAE";"Laegeren";2019;"2019-10-17";1;"9952";"Abies alba";2;0.27
"LAE";"Laegeren";2019;"2019-10-17";1;"9958";"Abies alba";2;0.24
"LAE";"Laegeren";2021;"2021-10-19";1;"9952";"Abies alba";1;0.54
"LAE";"Laegeren";2021;"2021-10-19";1;"9953";"Abies alba";1;0.37
"LAE";"Laegeren";2021;"2021-10-19";1;"9958";"Abies alba";1;0.64
"LAE";"Laegeren";2021;"2021-10-19";1;"9959";"Abies alba";1;0.4
"LAE";"Laegeren";2021;"2021-10-19";1;"9951";"Abies alba";1;0.44
"LAE";"Laegeren";2021;"2021-10-19";1;"9953";"Abies alba";2;0.16
"LAE";"Laegeren";2021;"2021-10-19";1;"9951";"Abies alba";2;0.38
"LAE";"Laegeren";2021;"2021-10-19";1;"9952";"Abies alba";2;0.18
"LAE";"Laegeren";2021;"2021-10-19";1;"9958";"Abies alba";2;0.23
"LAE";"Laegeren";2021;"2021-10-19";1;"9959";"Abies alba";2;0.22
"LAE";"Laegeren";2023;"2023-10-16";1;"9952";"Abies alba";1;0.59
"LAE";"Laegeren";2023;"2023-10-16";1;"9953";"Abies alba";1;0.39
"LAE";"Laegeren";2023;"2023-10-16";1;"9958";"Abies alba";1;0.55
"LAE";"Laegeren";2023;"2023-10-16";1;"9959";"Abies alba";1;0.46
"LAE";"Laegeren";2023;"2023-10-16";1;"9951";"Abies alba";1;0.63
"LAE";"Laegeren";2023;"2023-10-16";1;"9951";"Abies alba";2;0.41
"LAE";"Laegeren";2023;"2023-10-16";1;"9958";"Abies alba";2;0.32
"LAE";"Laegeren";2023;"2023-10-16";1;"9952";"Abies alba";2;0.29
"LAE";"Laegeren";2023;"2023-10-16";1;"9953";"Abies alba";2;0.16
"LAE";"Laegeren";2023;"2023-10-16";1;"9959";"Abies alba";2;0.31
"LAE";"Laegeren";2013;"2013-10-14";1;"9957";"Picea abies";1;0.44
"LAE";"Laegeren";2013;"2013-10-14";1;"9960";"Picea abies";1;0.62
"LAE";"Laegeren";2013;"2013-10-14";1;"9956";"Picea abies";1;0.47
"LAE";"Laegeren";2013;"2013-10-14";1;"9954";"Picea abies";1;0.58
"LAE";"Laegeren";2013;"2013-10-14";1;"9955";"Picea abies";1;0.67
"LAE";"Laegeren";2013;"2013-10-14";1;"9954";"Picea abies";2;0.85
"LAE";"Laegeren";2013;"2013-10-14";1;"9955";"Picea abies";2;0.84
"LAE";"Laegeren";2013;"2013-10-14";1;"9956";"Picea abies";2;0.79
"LAE";"Laegeren";2013;"2013-10-14";1;"9960";"Picea abies";2;0.8
"LAE";"Laegeren";2013;"2013-10-14";1;"9957";"Picea abies";2;0.53
"LAE";"Laegeren";2015;"2015-10-19";1;"9954";"Picea abies";1;0.64
"LAE";"Laegeren";2015;"2015-10-19";1;"9955";"Picea abies";1;0.59
"LAE";"Laegeren";2015;"2015-10-19";1;"9956";"Picea abies";1;0.52
"LAE";"Laegeren";2015;"2015-10-19";1;"9957";"Picea abies";1;0.4
"LAE";"Laegeren";2015;"2015-10-19";1;"9960";"Picea abies";1;0.51
"LAE";"Laegeren";2015;"2015-10-19";1;"9954";"Picea abies";2;0.57
"LAE";"Laegeren";2015;"2015-10-19";1;"9955";"Picea abies";2;0.6
"LAE";"Laegeren";2015;"2015-10-19";1;"9956";"Picea abies";2;0.52
"LAE";"Laegeren";2015;"2015-10-19";1;"9957";"Picea abies";2;0.38
"LAE";"Laegeren";2015;"2015-10-19";1;"9960";"Picea abies";2;0.55
"LAE";"Laegeren";2017;"2017-10-18";1;"9954";"Picea abies";1;0.67
"LAE";"Laegeren";2017;"2017-10-18";1;"9955";"Picea abies";1;0.67
"LAE";"Laegeren";2017;"2017-10-18";1;"9956";"Picea abies";1;0.53
"LAE";"Laegeren";2017;"2017-10-18";1;"9957";"Picea abies";1;0.33
"LAE";"Laegeren";2017;"2017-10-18";1;"9960";"Picea abies";1;0.36
"LAE";"Laegeren";2017;"2017-10-18";1;"9954";"Picea abies";2;0.9
"LAE";"Laegeren";2017;"2017-10-18";1;"9955";"Picea abies";2;0.78
"LAE";"Laegeren";2017;"2017-10-18";1;"9956";"Picea abies";2;0.84
"LAE";"Laegeren";2017;"2017-10-18";1;"9957";"Picea abies";2;0.49
"LAE";"Laegeren";2017;"2017-10-18";1;"9960";"Picea abies";2;0.49
"LAE";"Laegeren";2019;"2019-10-17";1;"9954";"Picea abies";1;0.61
"LAE";"Laegeren";2019;"2019-10-17";1;"9956";"Picea abies";1;0.69
"LAE";"Laegeren";2019;"2019-10-17";1;"9960";"Picea abies";1;0.47
"LAE";"Laegeren";2019;"2019-10-17";1;"9955";"Picea abies";1;0.57
"LAE";"Laegeren";2019;"2019-10-17";1;"9957";"Picea abies";1;0.45
"LAE";"Laegeren";2019;"2019-10-17";1;"9956";"Picea abies";2;0.45
"LAE";"Laegeren";2019;"2019-10-17";1;"9957";"Picea abies";2;0.22
"LAE";"Laegeren";2019;"2019-10-17";1;"9954";"Picea abies";2;0.57
"LAE";"Laegeren";2019;"2019-10-17";1;"9955";"Picea abies";2;0.42
"LAE";"Laegeren";2019;"2019-10-17";1;"9960";"Picea abies";2;0.63
"LAE";"Laegeren";2021;"2021-10-19";1;"9954";"Picea abies";1;0.72
"LAE";"Laegeren";2021;"2021-10-19";1;"9955";"Picea abies";1;0.66
"LAE";"Laegeren";2021;"2021-10-19";1;"9956";"Picea abies";1;0.42
"LAE";"Laegeren";2021;"2021-10-19";1;"9960";"Picea abies";1;0.42
"LAE";"Laegeren";2021;"2021-10-19";1;"9957";"Picea abies";1;0.42
"LAE";"Laegeren";2021;"2021-10-19";1;"9954";"Picea abies";2;0.42
"LAE";"Laegeren";2021;"2021-10-19";1;"9956";"Picea abies";2;0.34
"LAE";"Laegeren";2021;"2021-10-19";1;"9957";"Picea abies";2;0.3
"LAE";"Laegeren";2021;"2021-10-19";1;"9960";"Picea abies";2;0.36
"LAE";"Laegeren";2021;"2021-10-19";1;"9955";"Picea abies";2;0.38
"LAE";"Laegeren";2023;"2023-10-16";1;"9954";"Picea abies";1;0.72
"LAE";"Laegeren";2023;"2023-10-16";1;"9955";"Picea abies";1;0.48
"LAE";"Laegeren";2023;"2023-10-16";1;"9956";"Picea abies";1;0.52
"LAE";"Laegeren";2023;"2023-10-16";1;"9957";"Picea abies";1;0.45
"LAE";"Laegeren";2023;"2023-10-16";1;"9960";"Picea abies";1;0.62
"LAE";"Laegeren";2023;"2023-10-16";1;"9954";"Picea abies";2;0.49
"LAE";"Laegeren";2023;"2023-10-16";1;"9955";"Picea abies";2;0.42
"LAE";"Laegeren";2023;"2023-10-16";1;"9956";"Picea abies";2;0.45
"LAE";"Laegeren";2023;"2023-10-16";1;"9957";"Picea abies";2;0.38
"LAE";"Laegeren";2023;"2023-10-16";1;"9960";"Picea abies";2;0.64
"LAN";"Lantsch";2009;"2009-10-16";1;"9901";"Picea abies";1;0.42
"LAN";"Lantsch";2009;"2009-10-16";1;"9902";"Picea abies";1;0.3
"LAN";"Lantsch";2009;"2009-10-16";1;"9903";"Picea abies";1;0.4
"LAN";"Lantsch";2009;"2009-10-16";1;"9904";"Picea abies";1;0.24
"LAN";"Lantsch";2009;"2009-10-16";1;"9905";"Picea abies";1;0.51
"LAN";"Lantsch";2009;"2009-10-16";1;"9901";"Picea abies";2;0.59
"LAN";"Lantsch";2009;"2009-10-16";1;"9902";"Picea abies";2;0.32
"LAN";"Lantsch";2009;"2009-10-16";1;"9903";"Picea abies";2;0.6
"LAN";"Lantsch";2009;"2009-10-16";1;"9904";"Picea abies";2;0.33
"LAN";"Lantsch";2009;"2009-10-16";1;"9905";"Picea abies";2;0.68
"LAN";"Lantsch";2009;"2009-10-16";1;"9910";"Pinus sylvestris";1;1.2
"LAN";"Lantsch";2009;"2009-10-16";1;"9911";"Pinus sylvestris";1;0.91
"LAN";"Lantsch";2009;"2009-10-16";1;"9912";"Pinus sylvestris";1;0.95
"LAN";"Lantsch";2009;"2009-10-16";1;"9913";"Pinus sylvestris";1;1.08
"LAN";"Lantsch";2009;"2009-10-16";1;"9914";"Pinus sylvestris";1;1.43
"LAN";"Lantsch";2009;"2009-10-16";1;"9910";"Pinus sylvestris";2;1.4
"LAN";"Lantsch";2009;"2009-10-16";1;"9911";"Pinus sylvestris";2;0.87
"LAN";"Lantsch";2009;"2009-10-16";1;"9912";"Pinus sylvestris";2;1.02
"LAN";"Lantsch";2009;"2009-10-16";1;"9913";"Pinus sylvestris";2;1.45
"LAN";"Lantsch";2009;"2009-10-16";1;"9914";"Pinus sylvestris";2;1.46
"LAU";"Lausanne";2009;"2009-10-13";1;"9970";"Abies alba";1;0.44
"LAU";"Lausanne";2009;"2009-10-13";1;"9971";"Abies alba";1;0.55
"LAU";"Lausanne";2009;"2009-10-13";1;"9972";"Abies alba";1;0.2
"LAU";"Lausanne";2009;"2009-10-13";1;"9973";"Abies alba";1;0.49
"LAU";"Lausanne";2009;"2009-10-13";1;"9974";"Abies alba";1;0.44
"LAU";"Lausanne";2009;"2009-10-13";1;"9970";"Abies alba";2;0.94
"LAU";"Lausanne";2009;"2009-10-13";1;"9971";"Abies alba";2;1.02
"LAU";"Lausanne";2009;"2009-10-13";1;"9972";"Abies alba";2;0.58
"LAU";"Lausanne";2009;"2009-10-13";1;"9973";"Abies alba";2;0.73
"LAU";"Lausanne";2009;"2009-10-13";1;"9974";"Abies alba";2;0.79
"LEN";"Lens";1997;"1997-10-28";1;"9901";"Pinus sylvestris";1;1.1
"LEN";"Lens";1997;"1997-10-28";1;"9902";"Pinus sylvestris";1;0.76
"LEN";"Lens";1997;"1997-10-28";1;"9903";"Pinus sylvestris";1;0.5
"LEN";"Lens";1997;"1997-10-28";1;"9904";"Pinus sylvestris";1;0.87
